Edges,spearman,pearson,mldm,magma,sparcc,spieceasi
Staphylococcaceae-Sporomusaceae-pos,0.2344,0.3259,0.0,0.0,0.0839,0.0
Staphylococcaceae-Desulfuromonadaceae-pos,0.2344,0.2809,0.0,0.0,0.0514,0.0
Staphylococcaceae-Anaerococcus-pos,0.2344,0.321,0.0,0.0,0.0726,0.0
Staphylococcaceae-Arcanobacterium-neg,0.0689,0.0606,0.0,0.0,0.0601,0.0
Staphylococcaceae-Porphyromonas-pos,0.3452,0.0628,0.0,0.0,0.0,0.0
Staphylococcaceae-Porphyromonas-neg,0.0,0.0,0.0,0.0,0.0205,0.0
Staphylococcaceae-Brevibacillus-neg,0.0854,0.0794,0.0,0.0,0.0467,0.0
Staphylococcaceae-Selenomonas-neg,0.0482,0.0457,0.0,0.0,0.013,0.0
Staphylococcaceae-Campylobacter-neg,0.0482,0.0457,0.0,0.0,0.0706,0.0
Staphylococcaceae-Eggerthellaceae-pos,0.0,0.0,0.0,0.0,0.0004,0.0
Staphylococcaceae-Eggerthellaceae-neg,0.0689,0.0582,0.0,0.0,0.0,0.0
Staphylococcaceae-Ruminiclostridium-pos,0.0,0.0,0.0,0.0,0.043,0.0
Staphylococcaceae-Ruminiclostridium-neg,0.0482,0.0457,0.0,0.0,0.0,0.0
Staphylococcaceae-Rhizobium-neg,0.0482,0.0457,0.0,0.0,0.0764,0.0
Staphylococcaceae-Anaerobranca-pos,0.0,0.0,0.0,0.0,0.0274,0.0
Staphylococcaceae-Anaerobranca-neg,0.0689,0.0641,0.0,0.0,0.0,0.0
Staphylococcaceae-Domibacillus-pos,0.0,0.0,0.0,0.0,0.0206,0.0
Staphylococcaceae-Domibacillus-neg,0.0482,0.0457,0.0,0.0,0.0,0.0
Staphylococcaceae-Actinomyces-pos,0.3015,0.243,0.0,0.0,0.0978,0.0
Staphylococcaceae-Paenibacillus-pos,0.0,0.0,0.0,0.0,0.0797,0.0
Staphylococcaceae-Paenibacillus-neg,0.0482,0.0457,0.0,0.0,0.0,0.0
Staphylococcaceae-Stenotrophomonas-neg,0.0482,0.0457,0.0,0.0,0.0818,0.0
Staphylococcaceae-Eggerthella-pos,0.0,0.0,0.0,0.0,0.0474,0.0
Staphylococcaceae-Eggerthella-neg,0.0482,0.0457,0.0,0.0,0.0,0.0
Staphylococcaceae-Acetobacter-neg,0.0482,0.0457,0.0,0.0,0.0434,0.0
Staphylococcaceae-Acetobacterium-neg,0.0482,0.0457,0.0,0.0,0.0716,0.0
Staphylococcaceae-Flavobacterium-pos,0.0,0.0,0.0,0.0,0.0114,0.0
Staphylococcaceae-Flavobacterium-neg,0.0482,0.0457,0.0,0.0,0.0,0.0
Staphylococcaceae-Actinobacteria-pos,0.0,0.0,0.0,0.0,0.0335,0.0
Staphylococcaceae-Actinobacteria-neg,0.0482,0.0457,0.0,0.0,0.0,0.0
Staphylococcaceae-Pedobacter-neg,0.0482,0.0457,0.0,0.0,0.0626,0.0
Staphylococcaceae-Micrococcus-neg,0.0482,0.0457,0.0,0.0,0.0839,0.0
Staphylococcaceae-Brevundimonas-neg,0.0482,0.0457,0.0,0.0,0.0381,0.0
Staphylococcaceae-Slackia-pos,0.0,0.0,0.0,0.0,0.0089,0.0
Staphylococcaceae-Slackia-neg,0.0482,0.0457,0.0,0.0,0.0,0.0
Staphylococcaceae-Gammaproteobacteria-neg,0.0482,0.0457,0.0,0.0,0.0188,0.0
Staphylococcaceae-Rhodobacteraceae-neg,0.0482,0.0457,0.0,0.0,0.0104,0.0
Staphylococcaceae-Propionibacteriaceae-pos,0.0,0.0,0.0,0.0,0.003,0.0
Staphylococcaceae-Propionibacteriaceae-neg,0.0482,0.0457,0.0,0.0,0.0,0.0
Staphylococcaceae-Oscillatoriaceae-neg,0.0482,0.0457,0.0,0.0,0.0818,0.0
Staphylococcaceae-Flavobacteriaceae-neg,0.0482,0.0457,0.0,0.0,0.0816,0.0
Methylobacterium-Veillonella-neg,0.059,0.0521,0.0,0.0,0.0033,0.0
Methylobacterium-Acinetobacter-neg,0.0333,0.0305,0.0,0.0,0.0264,0.0
Methylobacterium-Aeromonas-neg,0.0333,0.0305,0.0,0.0,0.0541,0.0
Methylobacterium-Bacillaceae-pos,0.0,0.0,0.0,0.0,0.0421,0.0
Methylobacterium-Bacillaceae-neg,0.0333,0.0305,0.0,0.0,0.0,0.0
Methylobacterium-Clostridiaceae-pos,0.0,0.0,0.0,0.0,0.0204,0.0
Methylobacterium-Clostridiaceae-neg,0.0689,0.0548,0.0,0.0,0.0,0.0
Methylobacterium-Peptoniphilus-neg,0.059,0.0383,0.0,0.0,0.0298,0.0
Methylobacterium-Dietzia-pos,0.5,0.8642,0.0,0.0,0.1127,0.0
Methylobacterium-Erysipelothrix-neg,0.059,0.0458,0.0,0.0,0.0018,0.0
Methylobacterium-Sporomusaceae-neg,0.059,0.0466,0.0,0.0,0.1135,0.0
Methylobacterium-Desulfuromonadaceae-neg,0.059,0.0504,0.0,0.0,0.0298,0.0
Methylobacterium-Anaerococcus-pos,0.0,0.0,0.0,0.0,0.0429,0.0
Methylobacterium-Anaerococcus-neg,0.059,0.0459,0.0,0.0,0.0,0.0
Methylobacterium-Arcanobacterium-neg,0.0476,0.0404,0.0,0.0,0.0379,0.0
Methylobacterium-Porphyromonas-neg,0.0779,0.0539,0.0,0.0,0.016,0.0
Methylobacterium-Brevibacillus-pos,0.0,0.0,0.0,0.0,0.0379,0.0
Methylobacterium-Brevibacillus-neg,0.059,0.0529,0.0,0.0,0.0,0.0
Methylobacterium-Selenomonas-pos,0.0,0.0,0.0,0.0,0.0074,0.0
Methylobacterium-Selenomonas-neg,0.0333,0.0305,0.0,0.0,0.0,0.0
Methylobacterium-Campylobacter-neg,0.0333,0.0305,0.0,0.0,0.0713,0.0
Methylobacterium-Eggerthellaceae-pos,0.0,0.0,0.0,0.0,0.0428,0.0
Methylobacterium-Eggerthellaceae-neg,0.0476,0.0388,0.0,0.0,0.0,0.0
Methylobacterium-Ruminiclostridium-pos,0.0,0.0,0.0,0.0,0.0072,0.0
Methylobacterium-Ruminiclostridium-neg,0.0333,0.0305,0.0,0.0,0.0,0.0
Methylobacterium-Rhizobium-pos,0.7153,0.9273,0.0,0.0,0.0806,0.36870977358405105
Methylobacterium-Anaerobranca-neg,0.0476,0.0427,0.0,0.0,0.027,0.0
Methylobacterium-Domibacillus-neg,0.0333,0.0305,0.0,0.0,0.0511,0.0
Methylobacterium-Actinomyces-neg,0.0476,0.0436,0.0,0.0,0.0033,0.0
Methylobacterium-Paenibacillus-neg,0.0333,0.0305,0.0,0.0,0.0267,0.0
Methylobacterium-Stenotrophomonas-pos,0.0,0.0,0.0,0.0,0.0207,0.0
Methylobacterium-Stenotrophomonas-neg,0.0333,0.0305,0.0,0.0,0.0,0.0
Methylobacterium-Eggerthella-neg,0.0333,0.0305,0.0,0.0,0.0237,0.0
Methylobacterium-Acetobacter-pos,0.0,0.0,0.0,0.0,0.0564,0.0
Methylobacterium-Acetobacter-neg,0.0333,0.0305,0.0,0.0,0.0,0.0
Methylobacterium-Acetobacterium-neg,0.0333,0.0305,0.0,0.0,0.0178,0.0
Methylobacterium-Flavobacterium-pos,0.0,0.0,0.0,0.0,0.015,0.0
Methylobacterium-Flavobacterium-neg,0.0333,0.0305,0.0,0.0,0.0,0.0
Methylobacterium-Actinobacteria-pos,0.0,0.0,0.0,0.0,0.0132,0.0
Methylobacterium-Actinobacteria-neg,0.0333,0.0305,0.0,0.0,0.0,0.0
Methylobacterium-Pedobacter-pos,0.7153,0.9273,0.0,0.0,0.1124,0.0
Methylobacterium-Micrococcus-pos,0.7153,0.9273,0.0,0.0,0.049,0.0
Methylobacterium-Brevundimonas-pos,0.0,0.0,0.0,0.0,0.0718,0.0
Methylobacterium-Brevundimonas-neg,0.0333,0.0305,0.0,0.0,0.0,0.0
Methylobacterium-Slackia-neg,0.0333,0.0305,0.0,0.0,0.0131,0.0
Methylobacterium-Gammaproteobacteria-pos,0.0,0.0,0.0,0.0,0.003,0.0
Methylobacterium-Gammaproteobacteria-neg,0.0333,0.0305,0.0,0.0,0.0,0.0
Methylobacterium-Rhodobacteraceae-pos,0.0,0.0,0.0,0.0,0.0318,0.0
Methylobacterium-Rhodobacteraceae-neg,0.0333,0.0305,0.0,0.0,0.0,0.0
Methylobacterium-Propionibacteriaceae-pos,0.7153,0.9273,0.0,0.0,0.0334,0.0
Methylobacterium-Oscillatoriaceae-neg,0.0333,0.0305,0.0,0.0,0.0789,0.0
Methylobacterium-Flavobacteriaceae-pos,0.0,0.0,0.0,0.0,0.0287,0.0
Methylobacterium-Flavobacteriaceae-neg,0.0333,0.0305,0.0,0.0,0.0,0.0
Veillonella-Acinetobacter-neg,0.0412,0.0397,0.0,0.0,0.0576,0.0
Veillonella-Aeromonas-pos,0.0,0.0,0.0,0.0,0.1319,0.0
Veillonella-Aeromonas-neg,0.0412,0.0397,0.0,0.0,0.0,0.0
Veillonella-Bacillaceae-neg,0.0412,0.0397,0.0,0.0,0.0383,0.0
Veillonella-Clostridiaceae-neg,0.0854,0.0715,0.0,0.0,0.009,0.0
Veillonella-Peptoniphilus-pos,0.0,0.0,0.0,0.0,0.0153,0.0
Veillonella-Peptoniphilus-neg,0.0731,0.05,0.0,0.0,0.0,0.0
Veillonella-Dietzia-neg,0.059,0.0515,0.0,0.0,0.1342,0.0
Veillonella-Erysipelothrix-neg,0.0731,0.0597,0.0,0.0,0.021,0.0
Veillonella-Sporomusaceae-pos,0.0,0.0,0.0,0.0,0.0711,0.0
Veillonella-Sporomusaceae-neg,0.0731,0.0608,0.0,0.0,0.0,0.0
Veillonella-Desulfuromonadaceae-pos,0.0,0.0,0.0,0.0,0.0145,0.0
Veillonella-Desulfuromonadaceae-neg,0.0731,0.0657,0.0,0.0,0.0,0.0
Veillonella-Anaerococcus-pos,0.0,0.0,0.0,0.0,0.0021,0.0
Veillonella-Anaerococcus-neg,0.0731,0.0599,0.0,0.0,0.0,0.0
Veillonella-Arcanobacterium-neg,0.059,0.0526,0.0,0.0,0.0092,0.0
Veillonella-Porphyromonas-pos,0.213,0.1539,0.0,0.0,0.0783,0.0
Veillonella-Brevibacillus-pos,0.2919,0.2923,0.0,0.0,0.0437,0.0
Veillonella-Selenomonas-pos,0.0,0.0,0.0,0.0,0.0264,0.0
Veillonella-Selenomonas-neg,0.0412,0.0397,0.0,0.0,0.0,0.0
Veillonella-Campylobacter-neg,0.0412,0.0397,0.0,0.0,0.0347,0.0
Veillonella-Eggerthellaceae-pos,0.0,0.0,0.0,0.0,0.0455,0.0
Veillonella-Eggerthellaceae-neg,0.059,0.0506,0.0,0.0,0.0,0.0
Veillonella-Ruminiclostridium-pos,0.0,0.0,0.0,0.0,0.0563,0.0
Veillonella-Ruminiclostridium-neg,0.0412,0.0397,0.0,0.0,0.0,0.0
Veillonella-Rhizobium-neg,0.0412,0.0397,0.0,0.0,0.0528,0.0
Veillonella-Anaerobranca-pos,0.0,0.0,0.0,0.0,0.0328,0.0
Veillonella-Anaerobranca-neg,0.059,0.0557,0.0,0.0,0.0,0.0
Veillonella-Domibacillus-pos,0.0,0.0,0.0,0.0,0.0147,0.0
Veillonella-Domibacillus-neg,0.0412,0.0397,0.0,0.0,0.0,0.0
Veillonella-Actinomyces-pos,0.3932,0.4642,0.0,0.0,0.0511,0.0052465626863365
Veillonella-Paenibacillus-pos,0.0,0.0,0.0,0.0,0.0029,0.0
Veillonella-Paenibacillus-neg,0.0412,0.0397,0.0,0.0,0.0,0.0
Veillonella-Stenotrophomonas-neg,0.0412,0.0397,0.0,0.0,0.0527,0.0
Veillonella-Eggerthella-neg,0.0412,0.0397,0.0,0.0,0.0356,0.0
Veillonella-Acetobacter-pos,0.0,0.0,0.0,0.0,0.0529,0.0
Veillonella-Acetobacter-neg,0.0412,0.0397,0.0,0.0,0.0,0.0
Veillonella-Acetobacterium-pos,0.5359,0.3244,0.0,0.0,0.1011,0.0523751020809853
Veillonella-Flavobacterium-pos,0.0,0.0,0.0,0.0,0.0404,0.0
Veillonella-Flavobacterium-neg,0.0412,0.0397,0.0,0.0,0.0,0.0
Veillonella-Actinobacteria-neg,0.0412,0.0397,0.0,0.0,0.0883,0.0
Veillonella-Pedobacter-pos,0.0,0.0,0.0,0.0,0.0473,0.0
Veillonella-Pedobacter-neg,0.0412,0.0397,0.0,0.0,0.0,0.0
Veillonella-Micrococcus-pos,0.0,0.0,0.0,0.0,0.023,0.0
Veillonella-Micrococcus-neg,0.0412,0.0397,0.0,0.0,0.0,0.0
Veillonella-Brevundimonas-pos,0.0,0.0,0.0,0.0,0.0378,0.0
Veillonella-Brevundimonas-neg,0.0412,0.0397,0.0,0.0,0.0,0.0
Veillonella-Slackia-pos,0.0,0.0,0.0,0.0,0.0253,0.0
Veillonella-Slackia-neg,0.0412,0.0397,0.0,0.0,0.0,0.0
Veillonella-Gammaproteobacteria-neg,0.0412,0.0397,0.0,0.0,0.0212,0.0
Veillonella-Rhodobacteraceae-neg,0.0412,0.0397,0.0,0.0,0.0841,0.0
Veillonella-Propionibacteriaceae-pos,0.0,0.0,0.0,0.0,0.002,0.0
Veillonella-Propionibacteriaceae-neg,0.0412,0.0397,0.0,0.0,0.0,0.0
Veillonella-Oscillatoriaceae-neg,0.0412,0.0397,0.0,0.0,0.0863,0.0
Veillonella-Flavobacteriaceae-pos,0.0,0.0,0.0,0.0,0.0508,0.0
Veillonella-Flavobacteriaceae-neg,0.0412,0.0397,0.0,0.0,0.0,0.0
Acinetobacter-Aeromonas-pos,0.0,0.0,0.0,0.0,0.0773,0.0
Acinetobacter-Aeromonas-neg,0.0233,0.0233,0.0,0.0,0.0,0.0
Acinetobacter-Bacillaceae-neg,0.0233,0.0233,0.0,0.0,0.0551,0.0
Acinetobacter-Clostridiaceae-neg,0.0482,0.0419,0.0,0.0,0.0035,0.0
Acinetobacter-Peptoniphilus-pos,0.0,0.0,0.0,0.0,0.0715,0.0
Acinetobacter-Peptoniphilus-neg,0.0412,0.0293,0.0,0.0,0.0,0.0
Acinetobacter-Dietzia-neg,0.0333,0.0302,0.0,0.0,0.0086,0.0
Acinetobacter-Erysipelothrix-pos,0.5633,0.3199,0.0,0.0891004853255159,0.0289,0.0
Acinetobacter-Sporomusaceae-pos,0.0,0.0,0.0,0.0,0.1077,0.0
Acinetobacter-Sporomusaceae-neg,0.0412,0.0356,0.0,0.0,0.0,0.0
Acinetobacter-Desulfuromonadaceae-neg,0.0412,0.0385,0.0,0.0,0.0096,0.0
Acinetobacter-Anaerococcus-neg,0.0412,0.0351,0.0,0.0,0.0167,0.0
Acinetobacter-Arcanobacterium-neg,0.0333,0.0308,0.0,0.0,0.0086,0.0
Acinetobacter-Porphyromonas-pos,0.0,0.0,0.0,0.0,0.0547,0.0
Acinetobacter-Porphyromonas-neg,0.0545,0.0412,0.0,0.0,0.0,0.0
Acinetobacter-Brevibacillus-neg,0.0412,0.0404,0.0,0.0,0.0231,0.0
Acinetobacter-Selenomonas-pos,0.0,0.0,0.0,0.0,0.0119,0.0
Acinetobacter-Selenomonas-neg,0.0233,0.0233,0.0,0.0,0.0,0.0
Acinetobacter-Campylobacter-pos,0.0,0.0,0.0,0.0,0.1158,0.0
Acinetobacter-Campylobacter-neg,0.0233,0.0233,0.0,0.0,0.0,0.0
Acinetobacter-Eggerthellaceae-neg,0.0333,0.0296,0.0,0.0,0.0487,0.0
Acinetobacter-Ruminiclostridium-neg,0.0233,0.0233,0.0,0.0,0.008,0.0
Acinetobacter-Rhizobium-neg,0.0233,0.0233,0.0,0.0,0.0486,0.0
Acinetobacter-Anaerobranca-pos,0.0,0.0,0.0,0.0,0.025,0.0
Acinetobacter-Anaerobranca-neg,0.0333,0.0326,0.0,0.0,0.0,0.0
Acinetobacter-Domibacillus-neg,0.0233,0.0233,0.0,0.0,0.0206,0.0
Acinetobacter-Actinomyces-neg,0.0333,0.0333,0.0,0.0,0.0169,0.0
Acinetobacter-Paenibacillus-pos,0.0,0.0,0.0,0.0,0.0876,0.0
Acinetobacter-Paenibacillus-neg,0.0233,0.0233,0.0,0.0,0.0,0.0
Acinetobacter-Stenotrophomonas-neg,0.0233,0.0233,0.0,0.0,0.0407,0.0
Acinetobacter-Eggerthella-pos,0.0,0.0,0.0,0.0,0.0252,0.0
Acinetobacter-Eggerthella-neg,0.0233,0.0233,0.0,0.0,0.0,0.0
Acinetobacter-Acetobacter-neg,0.0233,0.0233,0.0,0.0,0.0305,0.0
Acinetobacter-Acetobacterium-pos,0.0,0.0,0.0,0.0,0.061,0.0
Acinetobacter-Acetobacterium-neg,0.0233,0.0233,0.0,0.0,0.0,0.0
Acinetobacter-Flavobacterium-pos,0.0,0.0,0.0,0.0,0.1445,0.0
Acinetobacter-Flavobacterium-neg,0.0233,0.0233,0.0,0.0,0.0,0.0
Acinetobacter-Actinobacteria-pos,0.0,0.0,0.0,0.0,0.0729,0.0
Acinetobacter-Actinobacteria-neg,0.0233,0.0233,0.0,0.0,0.0,0.0
Acinetobacter-Pedobacter-pos,0.0,0.0,0.0,0.0,0.0115,0.0
Acinetobacter-Pedobacter-neg,0.0233,0.0233,0.0,0.0,0.0,0.0
Acinetobacter-Micrococcus-pos,0.0,0.0,0.0,0.0,0.0743,0.0
Acinetobacter-Micrococcus-neg,0.0233,0.0233,0.0,0.0,0.0,0.0
Acinetobacter-Brevundimonas-neg,0.0233,0.0233,0.0,0.0,0.0723,0.0
Acinetobacter-Slackia-pos,0.0,0.0,0.0,0.0,0.0779,0.0
Acinetobacter-Slackia-neg,0.0233,0.0233,0.0,0.0,0.0,0.0
Acinetobacter-Gammaproteobacteria-pos,0.0,0.0,0.0,0.0,0.0328,0.0
Acinetobacter-Gammaproteobacteria-neg,0.0233,0.0233,0.0,0.0,0.0,0.0
Acinetobacter-Rhodobacteraceae-neg,0.0233,0.0233,0.0,0.0,0.0788,0.0
Acinetobacter-Propionibacteriaceae-neg,0.0233,0.0233,0.0,0.0,0.1728,0.0
Acinetobacter-Oscillatoriaceae-pos,0.0,0.0,0.0,0.0,0.0397,0.0
Acinetobacter-Oscillatoriaceae-neg,0.0233,0.0233,0.0,0.0,0.0,0.0
Acinetobacter-Flavobacteriaceae-pos,1.0,1.0,0.0,0.0,0.0,0.416813352907411
Acinetobacter-Flavobacteriaceae-neg,0.0,0.0,0.0,0.0,0.0166,0.0
Aeromonas-Bacillaceae-neg,0.0233,0.0233,0.0,0.0,0.0773,0.0
Aeromonas-Clostridiaceae-pos,0.0,0.0,0.0,0.0,0.0813,0.0
Aeromonas-Clostridiaceae-neg,0.0482,0.0419,0.0,0.0,0.0,0.0
Aeromonas-Peptoniphilus-neg,0.0412,0.0293,0.0,0.0,0.0078,0.0
Aeromonas-Dietzia-neg,0.0333,0.0302,0.0,0.0,0.0187,0.0
Aeromonas-Erysipelothrix-pos,0.0,0.0,0.0,0.0,0.0835,0.0
Aeromonas-Erysipelothrix-neg,0.0412,0.0349,0.0,0.0,0.0,0.0
Aeromonas-Sporomusaceae-pos,0.0,0.0,0.0,0.0,0.0346,0.0
Aeromonas-Sporomusaceae-neg,0.0412,0.0356,0.0,0.0,0.0,0.0
Aeromonas-Desulfuromonadaceae-neg,0.0412,0.0385,0.0,0.0,0.0936,0.0
Aeromonas-Anaerococcus-neg,0.0412,0.0351,0.0,0.0,0.0326,0.0
Aeromonas-Arcanobacterium-pos,0.0,0.0,0.0,0.0,0.065,0.0
Aeromonas-Arcanobacterium-neg,0.0333,0.0308,0.0,0.0,0.0,0.0
Aeromonas-Porphyromonas-neg,0.0545,0.0412,0.0,0.0,0.0747,0.0
Aeromonas-Brevibacillus-pos,0.0,0.0,0.0,0.0,0.0253,0.0
Aeromonas-Brevibacillus-neg,0.0412,0.0404,0.0,0.0,0.0,0.0
Aeromonas-Selenomonas-pos,0.0,0.0,0.0,0.0,0.0267,0.0
Aeromonas-Selenomonas-neg,0.0233,0.0233,0.0,0.0,0.0,0.0
Aeromonas-Campylobacter-pos,0.0,0.0,0.0,0.0,0.0777,0.0
Aeromonas-Campylobacter-neg,0.0233,0.0233,0.0,0.0,0.0,0.0
Aeromonas-Eggerthellaceae-neg,0.0333,0.0296,0.0,0.0,0.013,0.0
Aeromonas-Ruminiclostridium-pos,0.0,0.0,0.0,0.0,0.0036,0.0
Aeromonas-Ruminiclostridium-neg,0.0233,0.0233,0.0,0.0,0.0,0.0
Aeromonas-Rhizobium-pos,0.0,0.0,0.0,0.0,0.0905,0.0
Aeromonas-Rhizobium-neg,0.0233,0.0233,0.0,0.0,0.0,0.0
Aeromonas-Anaerobranca-pos,0.0,0.0,0.0,0.0,0.0233,0.0
Aeromonas-Anaerobranca-neg,0.0333,0.0326,0.0,0.0,0.0,0.0
Aeromonas-Domibacillus-pos,0.0,0.0,0.0,0.0,0.0718,0.0
Aeromonas-Domibacillus-neg,0.0233,0.0233,0.0,0.0,0.0,0.0
Aeromonas-Actinomyces-neg,0.0333,0.0333,0.0,0.0,0.0563,0.0
Aeromonas-Paenibacillus-pos,0.0,0.0,0.0,0.0,0.0397,0.0
Aeromonas-Paenibacillus-neg,0.0233,0.0233,0.0,0.0,0.0,0.0
Aeromonas-Stenotrophomonas-pos,0.0,0.0,0.0,0.0,0.0516,0.0
Aeromonas-Stenotrophomonas-neg,0.0233,0.0233,0.0,0.0,0.0,0.0
Aeromonas-Eggerthella-pos,0.0,0.0,0.0,0.0,0.032,0.0
Aeromonas-Eggerthella-neg,0.0233,0.0233,0.0,0.0,0.0,0.0
Aeromonas-Acetobacter-pos,0.0,0.0,0.0,0.0,0.0663,0.0
Aeromonas-Acetobacter-neg,0.0233,0.0233,0.0,0.0,0.0,0.0
Aeromonas-Acetobacterium-pos,0.0,0.0,0.0,0.0,0.1365,0.0
Aeromonas-Acetobacterium-neg,0.0233,0.0233,0.0,0.0,0.0,0.0
Aeromonas-Flavobacterium-pos,0.0,0.0,0.0,0.0,0.0898,0.0
Aeromonas-Flavobacterium-neg,0.0233,0.0233,0.0,0.0,0.0,0.0
Aeromonas-Actinobacteria-neg,0.0233,0.0233,0.0,0.0,0.0271,0.0
Aeromonas-Pedobacter-pos,0.0,0.0,0.0,0.0,0.0294,0.0
Aeromonas-Pedobacter-neg,0.0233,0.0233,0.0,0.0,0.0,0.0
Aeromonas-Micrococcus-pos,0.0,0.0,0.0,0.0,0.0839,0.0
Aeromonas-Micrococcus-neg,0.0233,0.0233,0.0,0.0,0.0,0.0
Aeromonas-Brevundimonas-pos,1.0,1.0,0.0,0.0,0.2258,0.47632312701038004
Aeromonas-Slackia-pos,0.0,0.0,0.0,0.0,0.0583,0.0
Aeromonas-Slackia-neg,0.0233,0.0233,0.0,0.0,0.0,0.0
Aeromonas-Gammaproteobacteria-pos,0.0,0.0,0.0,0.0,0.062,0.0
Aeromonas-Gammaproteobacteria-neg,0.0233,0.0233,0.0,0.0,0.0,0.0
Aeromonas-Rhodobacteraceae-neg,0.0233,0.0233,0.0,0.0,0.0205,0.0
Aeromonas-Propionibacteriaceae-neg,0.0233,0.0233,0.0,0.0,0.0273,0.0
Aeromonas-Oscillatoriaceae-pos,0.0,0.0,0.0,0.0,0.0843,0.0
Aeromonas-Oscillatoriaceae-neg,0.0233,0.0233,0.0,0.0,0.0,0.0
Aeromonas-Flavobacteriaceae-neg,0.0233,0.0233,0.0,0.0,0.0353,0.0
Bacillaceae-Clostridiaceae-pos,0.0,0.0,0.0,0.0,0.0718,0.0
Bacillaceae-Clostridiaceae-neg,0.0482,0.0419,0.0,0.0,0.0,0.0
Bacillaceae-Peptoniphilus-pos,0.0,0.0,0.0,0.0,0.0209,0.0
Bacillaceae-Peptoniphilus-neg,0.0412,0.0293,0.0,0.0,0.0,0.0
Bacillaceae-Dietzia-pos,0.0,0.0,0.0,0.0,0.0105,0.0
Bacillaceae-Dietzia-neg,0.0333,0.0302,0.0,0.0,0.0,0.0
Bacillaceae-Erysipelothrix-neg,0.0412,0.0349,0.0,0.0,0.0099,0.0
Bacillaceae-Sporomusaceae-pos,0.0,0.0,0.0,0.0,0.0279,0.0
Bacillaceae-Sporomusaceae-neg,0.0412,0.0356,0.0,0.0,0.0,0.0
Bacillaceae-Desulfuromonadaceae-pos,0.0,0.0,0.0,0.0,0.0093,0.0
Bacillaceae-Desulfuromonadaceae-neg,0.0412,0.0385,0.0,0.0,0.0,0.0
Bacillaceae-Anaerococcus-pos,0.0,0.0,0.0,0.0,0.0265,0.0
Bacillaceae-Anaerococcus-neg,0.0412,0.0351,0.0,0.0,0.0,0.0
Bacillaceae-Arcanobacterium-pos,0.0,0.0,0.0,0.0,0.0298,0.0
Bacillaceae-Arcanobacterium-neg,0.0333,0.0308,0.0,0.0,0.0,0.0
Bacillaceae-Porphyromonas-neg,0.0545,0.0412,0.0,0.0,0.0187,0.0
Bacillaceae-Brevibacillus-pos,0.5909,0.721,0.0,0.0,0.0772,0.22286010750644397
Bacillaceae-Selenomonas-neg,0.0233,0.0233,0.0,0.0,0.0559,0.0
Bacillaceae-Campylobacter-pos,0.0,0.0,0.0,0.0,0.1014,0.0
Bacillaceae-Campylobacter-neg,0.0233,0.0233,0.0,0.0,0.0,0.0
Bacillaceae-Eggerthellaceae-pos,0.682,0.2962,0.0,0.0,0.0434,0.11349718411286801
Bacillaceae-Ruminiclostridium-pos,0.0,0.0,0.0,0.0,0.0451,0.0
Bacillaceae-Ruminiclostridium-neg,0.0233,0.0233,0.0,0.0,0.0,0.0
Bacillaceae-Rhizobium-pos,0.0,0.0,0.0,0.0,0.0931,0.0
Bacillaceae-Rhizobium-neg,0.0233,0.0233,0.0,0.0,0.0,0.0
Bacillaceae-Anaerobranca-pos,0.0,0.0,0.0,0.0,0.0363,0.0
Bacillaceae-Anaerobranca-neg,0.0333,0.0326,0.0,0.0,0.0,0.0
Bacillaceae-Domibacillus-neg,0.0233,0.0233,0.0,0.0,0.0134,0.0
Bacillaceae-Actinomyces-neg,0.0333,0.0333,0.0,0.0,0.0896,0.0
Bacillaceae-Paenibacillus-pos,0.0,0.0,0.0,0.0,0.0292,0.0
Bacillaceae-Paenibacillus-neg,0.0233,0.0233,0.0,0.0,0.0,0.0
Bacillaceae-Stenotrophomonas-pos,0.0,0.0,0.0,0.0,0.0213,0.0
Bacillaceae-Stenotrophomonas-neg,0.0233,0.0233,0.0,0.0,0.0,0.0
Bacillaceae-Eggerthella-neg,0.0233,0.0233,0.0,0.0,0.0529,0.0
Bacillaceae-Acetobacter-pos,0.0,0.0,0.0,0.0,0.0946,0.0
Bacillaceae-Acetobacter-neg,0.0233,0.0233,0.0,0.0,0.0,0.0
Bacillaceae-Acetobacterium-pos,0.0,0.0,0.0,0.0,0.0165,0.0
Bacillaceae-Acetobacterium-neg,0.0233,0.0233,0.0,0.0,0.0,0.0
Bacillaceae-Flavobacterium-neg,0.0233,0.0233,0.0,0.0,0.0096,0.0
Bacillaceae-Actinobacteria-pos,0.0,0.0,0.0,0.0,0.0364,0.0
Bacillaceae-Actinobacteria-neg,0.0233,0.0233,0.0,0.0,0.0,0.0
Bacillaceae-Pedobacter-pos,0.0,0.0,0.0,0.0,0.0916,0.0
Bacillaceae-Pedobacter-neg,0.0233,0.0233,0.0,0.0,0.0,0.0
Bacillaceae-Micrococcus-pos,0.0,0.0,0.0,0.0,0.0212,0.0
Bacillaceae-Micrococcus-neg,0.0233,0.0233,0.0,0.0,0.0,0.0
Bacillaceae-Brevundimonas-neg,0.0233,0.0233,0.0,0.0,0.0125,0.0
Bacillaceae-Slackia-pos,0.0,0.0,0.0,0.0,0.0837,0.0
Bacillaceae-Slackia-neg,0.0233,0.0233,0.0,0.0,0.0,0.0
Bacillaceae-Gammaproteobacteria-neg,0.0233,0.0233,0.0,0.0,0.0266,0.0
